branch	language	segments_IPA	segments_source	source	comments	features	glottocode
Dargwa	Dargwa	kʰ	k	[Кибрик, Кодзасов 1990: 334-335]	NA	aspirated	darg1241
Dargwa	Dargwa	k'	k'	[Кибрик, Кодзасов 1990: 334-335]	NA	unaspirated	darg1241
Dargwa	Dargwa	k'ʷ	k'˳	[Кибрик, Кодзасов 1990: 334-335]	NA	unaspirated	darg1241
Dargwa	Dargwa	kː	k̄	[Кибрик, Кодзасов 1990: 334-335]	NA	unaspirated	darg1241
Dargwa	Dargwa	kʰʷ	k˳	[Кибрик, Кодзасов 1990: 334-335]	NA	aspirated	darg1241
Dargwa	Dargwa	pʰ	p	[Кибрик, Кодзасов 1990: 334-335]	NA	aspirated	darg1241
Dargwa	Dargwa	p'	p'	[Кибрик, Кодзасов 1990: 334-335]	NA	unaspirated	darg1241
Dargwa	Dargwa	pː	p̄	[Кибрик, Кодзасов 1990: 334-335]	NA	unaspirated	darg1241
Dargwa	Dargwa	qʰ	q	[Кибрик, Кодзасов 1990: 334-335]	Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.	aspirated	darg1241
Dargwa	Dargwa	q'	q'	[Кибрик, Кодзасов 1990: 334-335]	Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.	unaspirated	darg1241
Dargwa	Dargwa	q'ʷ	q'˳	[Кибрик, Кодзасов 1990: 334-335]	NA	unaspirated	darg1241
Dargwa	Dargwa	qː	q̄	[Кибрик, Кодзасов 1990: 334-335]	Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.	unaspirated	darg1241
Dargwa	Dargwa	qʰʷ	q˳	[Кибрик, Кодзасов 1990: 334-335]	NA	aspirated	darg1241
Dargwa	Dargwa	s	s	[Кибрик, Кодзасов 1990: 334-335]	NA	unaspirated	darg1241
Dargwa	Dargwa	sː	s̄	[Кибрик, Кодзасов 1990: 334-335]	NA	unaspirated	darg1241
Dargwa	Dargwa	ʃ	š	[Кибрик, Кодзасов 1990: 334-335]	NA	unaspirated	darg1241
Dargwa	Dargwa	ʃʷ	š˳	[Кибрик, Кодзасов 1990: 334-335]	NA	unaspirated	darg1241
Dargwa	Dargwa	tʰ	t	[Кибрик, Кодзасов 1990: 334-335]	NA	aspirated	darg1241
Dargwa	Dargwa	t'	t'	[Кибрик, Кодзасов 1990: 334-335]	NA	unaspirated	darg1241
Dargwa	Dargwa	tː	t̄	[Кибрик, Кодзасов 1990: 334-335]	NA	unaspirated	darg1241
Dargwa	Dargwa	tsʰ	c	[Кибрик, Кодзасов 1990: 334-335]	NA	aspirated	darg1241
Dargwa	Dargwa	ts'	c'	[Кибрик, Кодзасов 1990: 334-335]	NA	unaspirated	darg1241
Dargwa	Dargwa	tsː	c̄	[Кибрик, Кодзасов 1990: 334-335]	NA	unaspirated	darg1241
Dargwa	Dargwa	tʃʰ	č	[Кибрик, Кодзасов 1990: 334-335]	NA	aspirated	darg1241
Dargwa	Dargwa	tʃ'	č'	[Кибрик, Кодзасов 1990: 334-335]	NA	unaspirated	darg1241
Dargwa	Dargwa	tʃː	c̄̌	[Кибрик, Кодзасов 1990: 334-335]	NA	unaspirated	darg1241
Dargwa	Dargwa	tʃʰʷ	č˳	[Кибрик, Кодзасов 1990: 334-335]	NA	aspirated	darg1241
Dargwa	Dargwa	x	x	[Кибрик, Кодзасов 1990: 334-335]	NA	unaspirated	darg1241
Dargwa	Dargwa	xː	x̄	[Кибрик, Кодзасов 1990: 334-335]	NA	unaspirated	darg1241
Dargwa	Dargwa	χ	χ	[Кибрик, Кодзасов 1990: 334-335]	NA	unaspirated	darg1241
Dargwa	Dargwa	χː	χ̄	[Кибрик, Кодзасов 1990: 334-335]	NA	unaspirated	darg1241
Dargwa	Dargwa	k'	k'	[Кибрик, Кодзасов 1990: 334-335]	NA	ejective	darg1241
Dargwa	Dargwa	k'ʷ	k'˳	[Кибрик, Кодзасов 1990: 334-335]	NA	ejective	darg1241
Dargwa	Dargwa	p'	p'	[Кибрик, Кодзасов 1990: 334-335]	NA	ejective	darg1241
Dargwa	Dargwa	q'	q'	[Кибрик, Кодзасов 1990: 334-335]	Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.	ejective	darg1241
Dargwa	Dargwa	q'ʷ	q'˳	[Кибрик, Кодзасов 1990: 334-335]	NA	ejective	darg1241
Dargwa	Dargwa	t'	t'	[Кибрик, Кодзасов 1990: 334-335]	NA	ejective	darg1241
Dargwa	Dargwa	ts'	c'	[Кибрик, Кодзасов 1990: 334-335]	NA	ejective	darg1241
Dargwa	Dargwa	tʃ'	č'	[Кибрик, Кодзасов 1990: 334-335]	NA	ejective	darg1241
Dargwa	Dargwa	kː	k̄	[Кибрик, Кодзасов 1990: 334-335]	NA	geminate	darg1241
Dargwa	Dargwa	pː	p̄	[Кибрик, Кодзасов 1990: 334-335]	NA	geminate	darg1241
Dargwa	Dargwa	qː	q̄	[Кибрик, Кодзасов 1990: 334-335]	Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.	geminate	darg1241
Dargwa	Dargwa	sː	s̄	[Кибрик, Кодзасов 1990: 334-335]	NA	geminate	darg1241
Dargwa	Dargwa	tː	t̄	[Кибрик, Кодзасов 1990: 334-335]	NA	geminate	darg1241
Dargwa	Dargwa	tsː	c̄	[Кибрик, Кодзасов 1990: 334-335]	NA	geminate	darg1241
Dargwa	Dargwa	tʃː	c̄̌	[Кибрик, Кодзасов 1990: 334-335]	NA	geminate	darg1241
Dargwa	Dargwa	xː	x̄	[Кибрик, Кодзасов 1990: 334-335]	NA	geminate	darg1241
Dargwa	Dargwa	χː	χ̄	[Кибрик, Кодзасов 1990: 334-335]	NA	geminate	darg1241
Dargwa	Dargwa	ɡʷ	ɡ˳	[Кибрик, Кодзасов 1990: 334-335]	NA	labialized	darg1241
Dargwa	Dargwa	k'ʷ	k'˳	[Кибрик, Кодзасов 1990: 334-335]	NA	labialized	darg1241
Dargwa	Dargwa	kʰʷ	k˳	[Кибрик, Кодзасов 1990: 334-335]	NA	labialized	darg1241
Dargwa	Dargwa	q'ʷ	q'˳	[Кибрик, Кодзасов 1990: 334-335]	NA	labialized	darg1241
Dargwa	Dargwa	qʰʷ	q˳	[Кибрик, Кодзасов 1990: 334-335]	NA	labialized	darg1241
Dargwa	Dargwa	ʃʷ	š˳	[Кибрик, Кодзасов 1990: 334-335]	NA	labialized	darg1241
Dargwa	Dargwa	tʃʰʷ	č˳	[Кибрик, Кодзасов 1990: 334-335]	NA	labialized	darg1241
Tsezic	Hinuq	a	a	[Кибрик, Кодзасов 1990: 329-330]	NA	center	hinu1240
Tsezic	Hinuq	aː	a:	[Кибрик, Кодзасов 1990: 329-330]	NA	center	hinu1240
Tsezic	Hinuq	e	e	[Кибрик, Кодзасов 1990: 329-330]	NA	front	hinu1240
Tsezic	Hinuq	eː	e:	[Кибрик, Кодзасов 1990: 329-330]	NA	front	hinu1240
Tsezic	Hinuq	i	i	[Кибрик, Кодзасов 1990: 329-330]	NA	front	hinu1240
Tsezic	Hinuq	iː	i:	[Кибрик, Кодзасов 1990: 329-330]	NA	front	hinu1240
Tsezic	Hinuq	o	o	[Кибрик, Кодзасов 1990: 329-330]	NA	back	hinu1240
Tsezic	Hinuq	oː	o:	[Кибрик, Кодзасов 1990: 329-330]	NA	back	hinu1240
Tsezic	Hinuq	u	u	[Кибрик, Кодзасов 1990: 329-330]	NA	back	hinu1240
Tsezic	Hinuq	y	ü	[Кибрик, Кодзасов 1990: 329-330]	В речи представителей старшего поколения сохранилась фонема ü	front	hinu1240
Tsezic	Hinuq	a	a	[Кибрик, Кодзасов 1990: 329-330]	NA	open	hinu1240
Tsezic	Hinuq	aː	a:	[Кибрик, Кодзасов 1990: 329-330]	NA	open	hinu1240
Tsezic	Hinuq	e	e	[Кибрик, Кодзасов 1990: 329-330]	NA	mid	hinu1240
Tsezic	Hinuq	eː	e:	[Кибрик, Кодзасов 1990: 329-330]	NA	mid	hinu1240
Tsezic	Hinuq	i	i	[Кибрик, Кодзасов 1990: 329-330]	NA	close	hinu1240
Tsezic	Hinuq	iː	i:	[Кибрик, Кодзасов 1990: 329-330]	NA	close	hinu1240
Tsezic	Hinuq	o	o	[Кибрик, Кодзасов 1990: 329-330]	NA	mid	hinu1240
Tsezic	Hinuq	oː	o:	[Кибрик, Кодзасов 1990: 329-330]	NA	mid	hinu1240
Tsezic	Hinuq	u	u	[Кибрик, Кодзасов 1990: 329-330]	NA	close	hinu1240
Tsezic	Hinuq	y	ü	[Кибрик, Кодзасов 1990: 329-330]	В речи представителей старшего поколения сохранилась фонема ü	close	hinu1240
Tsezic	Hinuq	a	a	[Кибрик, Кодзасов 1990: 329-330]	NA	unrounded	hinu1240
Tsezic	Hinuq	aː	a:	[Кибрик, Кодзасов 1990: 329-330]	NA	unrounded	hinu1240
Tsezic	Hinuq	e	e	[Кибрик, Кодзасов 1990: 329-330]	NA	unrounded	hinu1240
Tsezic	Hinuq	eː	e:	[Кибрик, Кодзасов 1990: 329-330]	NA	unrounded	hinu1240
Tsezic	Hinuq	i	i	[Кибрик, Кодзасов 1990: 329-330]	NA	unrounded	hinu1240
Tsezic	Hinuq	iː	i:	[Кибрик, Кодзасов 1990: 329-330]	NA	unrounded	hinu1240
Tsezic	Hinuq	o	o	[Кибрик, Кодзасов 1990: 329-330]	NA	rounded	hinu1240
Tsezic	Hinuq	oː	o:	[Кибрик, Кодзасов 1990: 329-330]	NA	rounded	hinu1240
Tsezic	Hinuq	u	u	[Кибрик, Кодзасов 1990: 329-330]	NA	rounded	hinu1240
Tsezic	Hinuq	y	ü	[Кибрик, Кодзасов 1990: 329-330]	В речи представителей старшего поколения сохранилась фонема ü	rounded	hinu1240
Tsezic	Hinuq	aː	a:	[Кибрик, Кодзасов 1990: 329-330]	NA	long	hinu1240
Tsezic	Hinuq	eː	e:	[Кибрик, Кодзасов 1990: 329-330]	NA	long	hinu1240
Tsezic	Hinuq	iː	i:	[Кибрик, Кодзасов 1990: 329-330]	NA	long	hinu1240
Tsezic	Hinuq	oː	o:	[Кибрик, Кодзасов 1990: 329-330]	NA	long	hinu1240
Tsezic	Hinuq	a	a	[Кибрик, Кодзасов 1990: 329-330]	NA	vowel	hinu1240
Tsezic	Hinuq	aː	a:	[Кибрик, Кодзасов 1990: 329-330]	NA	vowel	hinu1240
Tsezic	Hinuq	b	b	[Кибрик, Кодзасов 1990: 329-330]	NA	consonant	hinu1240
Tsezic	Hinuq	d	d	[Кибрик, Кодзасов 1990: 329-330]	NA	consonant	hinu1240
Tsezic	Hinuq	e	e	[Кибрик, Кодзасов 1990: 329-330]	NA	vowel	hinu1240
Tsezic	Hinuq	eː	e:	[Кибрик, Кодзасов 1990: 329-330]	NA	vowel	hinu1240
Tsezic	Hinuq	ɡ	ɡ	[Кибрик, Кодзасов 1990: 329-330]	NA	consonant	hinu1240
Tsezic	Hinuq	ɡʷ	ɡ˳	[Кибрик, Кодзасов 1990: 329-330]	Лабиализованными бывают лишь заднеязычные (велярные и увулярные).	consonant	hinu1240
Tsezic	Hinuq	h	h	[Кибрик, Кодзасов 1990: 329-330]	NA	consonant	hinu1240
Tsezic	Hinuq	ʜ	ʜ	[Кибрик, Кодзасов 1990: 329-330]	ʜ и ʕ --- редкие фонемы, однако представлены в исконном материале.	consonant	hinu1240
Tsezic	Hinuq	i	i	[Кибрик, Кодзасов 1990: 329-330]	NA	vowel	hinu1240
Tsezic	Hinuq	iː	i:	[Кибрик, Кодзасов 1990: 329-330]	NA	vowel	hinu1240
Tsezic	Hinuq	j	j	[Кибрик, Кодзасов 1990: 329-330]	NA	consonant	hinu1240
Tsezic	Hinuq	kʰ	k	[Кибрик, Кодзасов 1990: 329-330]	глухие смычные имеют слабое придыхание	consonant	hinu1240
Tsezic	Hinuq	k'	k'	[Кибрик, Кодзасов 1990: 329-330]	NA	consonant	hinu1240
Tsezic	Hinuq	k'ʷ	k'˳	[Кибрик, Кодзасов 1990: 329-330]	Лабиализованными бывают лишь заднеязычные (велярные и увулярные).	consonant	hinu1240
Tsezic	Hinuq	kʰʷ	k˳	[Кибрик, Кодзасов 1990: 329-330]	глухие смычные имеют слабое придыхание. Лабиализованными бывают лишь заднеязычные (велярные и увулярные).	consonant	hinu1240
Tsezic	Hinuq	l	l	[Кибрик, Кодзасов 1990: 329-330]	NA	consonant	hinu1240
Tsezic	Hinuq	ɬ	ɫ	[Кибрик, Кодзасов 1990: 329-330]	NA	consonant	hinu1240
Tsezic	Hinuq	m	m	[Кибрик, Кодзасов 1990: 329-330]	NA	consonant	hinu1240
Tsezic	Hinuq	n	n	[Кибрик, Кодзасов 1990: 329-330]	NA	consonant	hinu1240
Tsezic	Hinuq	o	o	[Кибрик, Кодзасов 1990: 329-330]	NA	vowel	hinu1240
Tsezic	Hinuq	oː	o:	[Кибрик, Кодзасов 1990: 329-330]	NA	vowel	hinu1240
Tsezic	Hinuq	pʰ	p	[Кибрик, Кодзасов 1990: 329-330]	глухие смычные имеют слабое придыхание	consonant	hinu1240
Tsezic	Hinuq	p'	p'	[Кибрик, Кодзасов 1990: 329-330]	p' в нашем материале встретилось в одном слове	consonant	hinu1240
Tsezic	Hinuq	qʰ	q	[Кибрик, Кодзасов 1990: 329-330]	глухие смычные имеют слабое придыхание. Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.	consonant	hinu1240
Tsezic	Hinuq	q'	q'	[Кибрик, Кодзасов 1990: 329-330]	Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной	consonant	hinu1240
Tsezic	Hinuq	q'ʷ	q'˳	[Кибрик, Кодзасов 1990: 329-330]	Лабиализованными бывают лишь заднеязычные (велярные и увулярные).Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной	consonant	hinu1240
Tsezic	Hinuq	qʰʷ	q˳	[Кибрик, Кодзасов 1990: 329-330]	глухие смычные имеют слабое придыхание. Лабиализованными бывают лишь заднеязычные (велярные и увулярные).Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.	consonant	hinu1240
Tsezic	Hinuq	r	r	[Кибрик, Кодзасов 1990: 329-330]	NA	consonant	hinu1240
Tsezic	Hinuq	ʁ	ʀ	[Кибрик, Кодзасов 1990: 329-330]	NA	consonant	hinu1240
Tsezic	Hinuq	s	s	[Кибрик, Кодзасов 1990: 329-330]	NA	consonant	hinu1240
Tsezic	Hinuq	ʃ	š	[Кибрик, Кодзасов 1990: 329-330]	NA	consonant	hinu1240
Tsezic	Hinuq	tʰ	t	[Кибрик, Кодзасов 1990: 329-330]	глухие смычные имеют слабое придыхание	consonant	hinu1240
Tsezic	Hinuq	t'	t'	[Кибрик, Кодзасов 1990: 329-330]	NA	consonant	hinu1240
Tsezic	Hinuq	tɬ	ʟ	[Кибрик, Кодзасов 1990: 329-330]	NA	consonant	hinu1240
Tsezic	Hinuq	tɬ'	ʟ'	[Кибрик, Кодзасов 1990: 329-330]	NA	consonant	hinu1240
Tsezic	Hinuq	tsʰ	c	[Кибрик, Кодзасов 1990: 329-330]	NA	consonant	hinu1240
Tsezic	Hinuq	ts'	c'	[Кибрик, Кодзасов 1990: 329-330]	NA	consonant	hinu1240
Tsezic	Hinuq	tʃʰ	č	[Кибрик, Кодзасов 1990: 329-330]	NA	consonant	hinu1240
Tsezic	Hinuq	tʃ'	č'	[Кибрик, Кодзасов 1990: 329-330]	NA	consonant	hinu1240
Tsezic	Hinuq	u	u	[Кибрик, Кодзасов 1990: 329-330]	NA	vowel	hinu1240
Tsezic	Hinuq	w	w	[Кибрик, Кодзасов 1990: 329-330]	NA	consonant	hinu1240
Tsezic	Hinuq	y	ü	[Кибрик, Кодзасов 1990: 329-330]	В речи представителей старшего поколения сохранилась фонема ü	vowel	hinu1240
Tsezic	Hinuq	z	z	[Кибрик, Кодзасов 1990: 329-330]	например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.	consonant	hinu1240
Tsezic	Hinuq	ʒ	ž	[Кибрик, Кодзасов 1990: 329-330]	NA	consonant	hinu1240
Tsezic	Hinuq	ʔ	ʔ	[Кибрик, Кодзасов 1990: 329-330]	функции». Т. е. на основании источника не понятно с чем мы имеем дело,	consonant	hinu1240
Tsezic	Hinuq	ʢ	ʕ	[Кибрик, Кодзасов 1990: 329-330]	ʜ и ʕ --- редкие фонемы, однако представлены в исконном материале.	consonant	hinu1240
Tsezic	Hinuq	χ	χ	[Кибрик, Кодзасов 1990: 329-330]	NA	consonant	hinu1240
Tsezic	Hinuq	b	b	[Кибрик, Кодзасов 1990: 329-330]	NA	labial	hinu1240
Tsezic	Hinuq	d	d	[Кибрик, Кодзасов 1990: 329-330]	NA	alveolar	hinu1240
Tsezic	Hinuq	ɡ	ɡ	[Кибрик, Кодзасов 1990: 329-330]	NA	velar	hinu1240
Tsezic	Hinuq	ɡʷ	ɡ˳	[Кибрик, Кодзасов 1990: 329-330]	Лабиализованными бывают лишь заднеязычные (велярные и увулярные).	velar	hinu1240
Tsezic	Hinuq	h	h	[Кибрик, Кодзасов 1990: 329-330]	NA	laryngeal	hinu1240
Tsezic	Hinuq	ʜ	ʜ	[Кибрик, Кодзасов 1990: 329-330]	ʜ и ʕ --- редкие фонемы, однако представлены в исконном материале.	epiglottal	hinu1240
Tsezic	Hinuq	j	j	[Кибрик, Кодзасов 1990: 329-330]	NA	palatal	hinu1240
Tsezic	Hinuq	kʰ	k	[Кибрик, Кодзасов 1990: 329-330]	глухие смычные имеют слабое придыхание	velar	hinu1240
Tsezic	Hinuq	k'	k'	[Кибрик, Кодзасов 1990: 329-330]	NA	velar	hinu1240
Tsezic	Hinuq	k'ʷ	k'˳	[Кибрик, Кодзасов 1990: 329-330]	Лабиализованными бывают лишь заднеязычные (велярные и увулярные).	velar	hinu1240
Tsezic	Hinuq	kʰʷ	k˳	[Кибрик, Кодзасов 1990: 329-330]	глухие смычные имеют слабое придыхание. Лабиализованными бывают лишь заднеязычные (велярные и увулярные).	velar	hinu1240
Tsezic	Hinuq	l	l	[Кибрик, Кодзасов 1990: 329-330]	NA	lateral	hinu1240
Tsezic	Hinuq	ɬ	ɫ	[Кибрик, Кодзасов 1990: 329-330]	NA	lateral	hinu1240
Tsezic	Hinuq	m	m	[Кибрик, Кодзасов 1990: 329-330]	NA	labial	hinu1240
Tsezic	Hinuq	n	n	[Кибрик, Кодзасов 1990: 329-330]	NA	alveolar	hinu1240
Tsezic	Hinuq	pʰ	p	[Кибрик, Кодзасов 1990: 329-330]	глухие смычные имеют слабое придыхание	labial	hinu1240
